addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,timetable,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1362532994975023,Tel.,,C Escoles Pies,Telèfons,8017,61731068,935464710,BARCELONA,Hospitals i clíniques,,651,,Sarrià-Sant Gervasi,,427792.36264321534,7,﻿99400280578,,True,5,,,26,11,Clínica Dermatològica Dermik,113007,2011-10-19T12:27:09,4582939.732954133,,2018-02-22T14:08:34,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.39475232863729,,224735,Sant Gervasi - Galvany,True,20001
,79,2.156132473240953,Tel.,,Travessera de Dalt,Telèfons,8024,61731069,93 285 76 00,Barcelona,CAPs,,651,,Gràcia,,429471.238,79,﻿99400101767,,True,6,,,30,12,Centre d'Atenció Primària Larrard,344000,2004-12-23T12:59:30,4584668.26,,2025-06-26T11:50:50.594432,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.4104695204365,,212309,la Salut,True,20001
,,2.136294923801782,Centraleta,,C Amnistia Internacional,Telèfons,8038,61731069,93 298 88 50,BARCELONA,CAPs,,651,,Sants-Montjuïc,,427759.39574896777,8,﻿99400096422,,True,3,,,13,13,Centre d'Atenció Primària de la Marina,369102,2004-09-27T11:01:07,4579282.385645893,,2024-06-28T13:48:14.581789,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.3618090328203,,211259,la Marina de Port,True,20003
,51,2.1928246307372428,Tel.,,Carrer de Fernando Pessoa,Telèfons,8030,61731070,932747950,Barcelona,Centres urgències (CUAPs),,651,,Sant Andreu,,432571.726,47,﻿99400313275,99400313267,True,9,,,60,14,Centre d'Urgències d'Atenció Primària Casernes de Sant Andreu,701334,2013-03-15T00:00:00,4588265.323,Centre de Salut Isabel Roig-Casernes de Sant Andreu,2023-02-22T14:08:26.125297,65103008000002,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),41.44313317918459,,225178,Sant Andreu,True,20001
,,2.1288340319480503,Tel.,,Av Diagonal,Telèfons,8034,61731068,932858216,BARCELONA,Hospitals i clíniques,,651,,Les Corts,,427166.0568587024,662,﻿75990626730,,True,4,,,19,15,Clínica Institut Marquès,144601,2000-04-01T00:00:00,4582342.956642098,,2023-10-03T10:37:40.246250,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.38932093617982,,155904,les Corts,True,20001
,,2.161990838601969,Tel.,,Pg Universal,Telèfons,8042,61731068,934275250,BARCELONA,Hospitals i clíniques,,651,,Horta-Guinardó,,429990.3192925188,34,﻿75990127413,,True,7,,,43,16,Residència Sociosanitaria Assistida Psicoclínica Mare de Déu de la Mercè,349105,1996-09-18T00:00:00,4587706.214951178,,2023-10-03T10:42:03.367378,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.43787657189986,,143562,Horta,True,20001
,,2.161990838601969,Tel.,,Pg Universal,Telèfons,8042,62731071,934275250,BARCELONA,Residències gent gran,,651,,Horta-Guinardó,,429990.3192925188,34,﻿75990127413,,True,7,,,43,17,Residència Sociosanitaria Assistida Psicoclínica Mare de Déu de la Mercè,349105,1996-09-18T00:00:00,4587706.214951178,,2023-10-03T10:42:03.367378,65103009000003,Planol BCN >> Serveis socials >> Serveis socials >> Residències gent gran,41.43787657189986,,143562,Horta,True,20001
,,2.1387399569666004,Centraleta,,C Montnegre,Telèfons,8029,61731069,933632965,BARCELONA,CAPs,,651,,Les Corts,,427992.3718695025,21,﻿93056132443,,True,4,,,19,18,Centre d'Atenció Primària Montnegre,219100,1993-02-25T00:00:00,4582145.613744661,,2022-11-08T12:52:07.753293,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.38761794394156,,173385,les Corts,True,20003
,,2.178962864832544,Centraleta,,Pg Sant Joan,Telèfons,8010,61731069,932650117,BARCELONA,CAPs,,651,,Eixample,,431360.65502096317,20,﻿92086001558,,True,2,,,5,19,Centre d'Atenció Primària Passeig Sant Joan,305100,1988-03-18T00:00:00,4582674.87628119,,2022-11-08T13:04:37.915571,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.39267932164972,,160564,el Fort Pienc,True,20003
,,2.1727478193275487,Tel.,,C Roger de Flor,Telèfons,8013,61731069,935070390,BARCELONA,CAPs,,651,,Eixample,,430847.65686383354,194,﻿92086004412,,True,2,,,7,20,Centre d'Atenció Primària Roger de Flor,286504,1984-05-30T00:00:00,4583369.91439641,,2022-11-08T12:52:36.650277,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.398895360158804,,160971,la Dreta de l'Eixample,True,20001
,,2.174376777322996,Centraleta,,C Cartagena,Telèfons,8025,61731068,93 416 97 00,BARCELONA,Hospitals i clíniques,,651,,Horta-Guinardó,,431000.02903507673,340,﻿92086003424,92086003422,True,7,,,35,21,"Institut d'Urologia, Nefrologia i Andrologia",68900,1988-03-18T00:00:00,4585068.464863859,Fundació Puigvert,2025-07-22T11:09:16.409241,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.414206723575816,,160480,el Guinardó,True,20003
,,2.1350723954187125,Centraleta,,Ptge Vapor Vell,Telèfons,8028,61731069,934915257,BARCELONA,CAPs,,651,,Sants-Montjuïc,,427673.71022529155,6,﻿92086002370,,True,3,,,18,22,Centre d'Atenció Primària Sants,700952,1984-05-30T00:00:00,4580943.919404631,,2025-08-21T13:40:07.545211,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.376766162099585,Telèfon del Centre,160161,Sants,True,20003
,,2.1734032878024605,Tel.,,Av Drassanes,Telèfons,8001,61731069,93 329 39 12,BARCELONA,CAPs,,651,,Ciutat Vella,,430878.78607109655,17,﻿92086012522,,True,1,,,1,23,Centre d'Atenció Primària Drassanes,140203,1988-03-21T00:00:00,4580888.6516147,,2024-06-11T10:19:41.558474,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.37655006963406,,164270,el Raval,True,20001
,,2.1404234125837025,Centraleta,,Pg Vall d'Hebron,Telèfons,8035,61731069,934289541,BARCELONA,CAPs,,651,,Horta-Guinardó,,428175.7051720719,107,﻿99400152294,,True,7,,,40,24,Centre d'Atenció Primària San Rafael,352507,2006-01-23T18:06:50,4586435.360952866,,2022-11-08T12:53:17.069272,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.426270308404874,,215158,Montbau,True,20003
,,2.1299351525099426,Informació,,Via Augusta,Telèfons,8017,61731068,900842848,BARCELONA,Hospitals i clíniques,,651,,Sarrià-Sant Gervasi,,427267.42467331194,281,﻿68125439,,True,5,,,24,25,Instituto Oftalmológico Tres Torres,28000,2000-03-08T00:00:00,4583268.912630522,,2018-02-21T13:26:44,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.397669806184155,,129246,les Tres Torres,True,20006
,151,2.1428834812855717,Tel.,,Avinguda de Vallcarca,Telèfons,8023,61731068,932545000,Barcelona,Hospitals i clíniques,,651,,Gràcia,,428367.506,151,﻿75990066742,,True,6,,,28,26,Hospital HM Nou Delfos,158107,1996-09-18T00:00:00,4585043.188,,2024-12-30T08:54:40.979701,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.413748731626654,,139669,Vallcarca i els Penitents,True,20001
,,2.1498524077600574,Tel.,,C Mare de Déu del Coll,Telèfons,8023,61731068,934189193,BARCELONA,Hospitals i clíniques,,651,,Gràcia,,428944.58211830497,20,﻿75990218335,99400474689,True,6,,,30,27,Hospital de Dia,229908,1996-09-18T00:00:00,4584492.479054151,Fundació Privada en Salut Mental CPB. Doctor Fàbregas,2023-10-03T10:40:41.383992,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.40883994540256,,146889,la Salut,True,20001
,,2.181982656352555,Centraleta,,Av Rio de Janeiro,Telèfons,8016,61731069,932769900,BARCELONA,CAPs,,651,,Nou Barris,,431662.67802094016,83,﻿98084143347,,True,8,,,52,28,Centre d'Atenció Primària Rio de Janeiro,282650,1998-03-25T00:00:00,4587919.949211039,,2022-11-08T13:05:52.680580,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.439945663466254,,201173,la Prosperitat,True,20003
,,2.088657146119551,Tel.,,Pg Solé i Pla,Telèfons,8017,61731069,932805632,BARCELONA,CAPs,,651,,Sarrià-Sant Gervasi,,423851.2311188075,16,﻿99400103246,,True,5,,,22,29,Centre d'Atenció Primària Les Planes,202297,2005-01-11T15:00:07,4586578.792609478,,2021-09-14T14:26:22.997521,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.42716382846758,,212134,"Vallvidrera, el Tibidabo i les Planes",True,20001
,95,2.1554800289953686,Tel.,,Carrer de la Diputació,Telèfons,8015,61731068,93 452 66 88,Barcelona,Hospitals i clíniques,,651,,Eixample,,429385.723,95,﻿99400706694,,True,2,,,9,30,Clínica Cipsalut,100800,2023-02-13T16:31:42.481624,4581490.07,,2025-04-15T16:41:27.145253,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.38183721015341,,500624,la Nova Esquerra de l'Eixample,False,20001
,,2.1928382905116335,Tel.,,C Fernando Pessoa,Telèfons,8030,61731069,93 274 79 55,BARCELONA,CAPs,,651,,Sant Andreu,,432572.90011901816,51,﻿99400344819,99400313267,True,9,,,60,31,Centre d'Atenció Primària Casernes,701334,2014-06-12T00:00:00,4588268.853995234,Centre de Salut Isabel Roig-Casernes de Sant Andreu,2024-06-11T09:55:05.585717,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.44316508022573,,226145,Sant Andreu,True,20001
,,2.1396377190835754,Tel.,,C Mare de Déu de Port,Telèfons,8038,61731068,934317162,BARCELONA,Hospitals i clíniques,,651,,Sants-Montjuïc,,428043.05690225295,344,﻿99400082613,,True,3,,,13,32,Hospital de Dia per Adolescents en Salut Mental,230601,2004-04-26T23:30:00,4579689.304732554,,2023-10-03T10:37:17.972953,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.36549941267988,,211393,la Marina de Port,True,20001
,116,2.1943465696873985,Centraleta,,Carrer de la Ciutat de Granada,Telèfons,8018,61731068,93 73 76 520,Barcelona,Hospitals i clíniques,,651,,Sant Martí,,432655.701,108,﻿75990353777,,True,10,,,66,33,Hospital Evangèlic,148704,1996-09-18T00:00:00,4583624.773,,2024-11-13T14:09:21.782207,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.40134426251321,,604677,el Parc i la Llacuna del Poblenou,False,20003
,,2.1814277070234023,Centraleta,,C Sant Feliu de Codines,Telèfons,8033,61731069,93 350 88 89,BARCELONA,CAPs,,651,,Nou Barris,,431637.8098009769,2,﻿92086031184,,True,8,,,54,34,Centre d'Atenció Primària Ciutat Meridiana,300503,1989-10-24T00:00:00,4590192.817074642,,2024-06-11T10:00:57.830956,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.46041438468622,,167533,Torre Baró,True,20003
,,2.1814277070234023,Centraleta,,C Sant Feliu de Codines,Telèfons,8033,61731070,93 350 88 89,BARCELONA,Centres urgències (CUAPs),,651,,Nou Barris,,431637.8098009769,2,﻿92086031184,,True,8,,,54,35,Centre d'Atenció Primària Ciutat Meridiana,300503,1989-10-24T00:00:00,4590192.817074642,,2024-06-11T10:00:57.830956,65103008000002,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),41.46041438468622,,167533,Torre Baró,True,20003
,,2.1770610310083467,Centraleta,,Carrer del Dos de Maig,Telèfons,8025,61731068,935072700,Barcelona,Hospitals i clíniques,,651,,Eixample,,431220.69097148353,301,﻿99400311628,,True,2,,,6,36,Hospital Dos de Maig,105304,2013-02-26T12:20:25,4584679.89469724,,2025-10-29T12:52:21.617056,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.41072591927327,,225271,la Sagrada Família,True,20003
,,2.121523780191905,Tel.,,Via Augusta,Telèfons,8017,61731068,933636503,BARCELONA,Hospitals i clíniques,,651,,Sarrià-Sant Gervasi,,426569.1113530393,364,﻿99400222345,,True,5,,,23,37,Hospital de Dia d'Adolescents Les Corts - Sarrià - Sant Gervasi,28000,2009-03-02T14:42:59,4583753.07475727,,2018-02-26T09:55:34,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.40196697142778,,222152,Sarrià,True,20001
,,2.166814680601924,Tel.,,C Nou de la Rambla,Telèfons,8004,61731069,933249100,BARCELONA,CAPs,,651,,Sants-Montjuïc,,430322.60359101254,169,﻿2067120930,,True,3,,,11,38,Centre d'Atenció Primària Les Hortes,86902,2002-03-08T00:00:00,4580349.980759241,,2022-11-08T12:51:52.957846,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.371650458215214,,134625,el Poble-sec,True,20001
,,2.196927087468326,Tel.,,C Bolívia,Telèfons,8018,61731068,931836800,BARCELONA,Hospitals i clíniques,,651,,Sant Martí,,432877.42496127996,160,﻿99400417752,,True,10,,,71,39,Policlínica ICOA - Instituto de Cirugia Ocular Avanzada,44403,2016-01-08T12:31:04,4584271.876008619,,2023-02-09T14:58:13.389543,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.40719107800593,,227800,Provençals del Poblenou,True,20001
,,2.1550353094774626,Centraleta,,C Murtra,Telèfons,8032,61731069,933571853,BARCELONA,CAPs,,651,,Horta-Guinardó,,429390.7915051705,130,﻿92086033721,,True,7,,,37,40,Centre d'Atenció Primària El Carmel,224405,1990-11-28T00:00:00,4585822.564180877,,2025-07-04T07:42:30.442113,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.42085881955093,,168138,el Carmel,True,20003
,,2.1660421341481015,Centraleta,,Pg Valldaura,Telèfons,8042,61731069,93 274 95 34,BARCELONA,CAPs,,651,,Nou Barris,,430330.55095362244,135,﻿92086005755,,True,8,,,48,41,Centre d'Atenció Primària Guineueta,351901,1988-03-21T00:00:00,4587886.86726167,,2020-03-29T11:45:22,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.43953322554174,,161726,la Guineueta,True,20003
,,2.1787770228527337,Tel.,,C Teodor Llorente,Telèfons,8041,61731069,93 348 99 01,BARCELONA,CAPs,,651,,Horta-Guinardó,,431372.8523059078,26,﻿99400400950,,True,7,,,35,42,Centre d'Atenció Primària Guinardó,334403,2015-11-09T16:31:22,4585600.433753895,,2020-03-29T11:45:13,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.419029908950506,,227310,el Guinardó,True,20001
,,2.146397759629386,Centraleta,,C Comte Borrell,Telèfons,8029,61731069,932271800,BARCELONA,CAPs,,651,,Eixample,,428634.6905829327,305,﻿99400282464,,True,2,,,9,43,Centre d'Atenció Primària Comte Borrell,87009,2011-11-24T12:47:52,4582348.84589782,,2023-05-30T14:42:29.816002,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.38950562237319,,224727,la Nova Esquerra de l'Eixample,True,20003
,,2.154811776742894,Centraleta,,Av Santuari S Josep Muntany,Telèfons,8024,61731068,933674100,BARCELONA,Hospitals i clíniques,,651,,Gràcia,,429360.9620344993,12,﻿92086003274,,True,6,,,30,44,Hospital de l'Esperança,320205,1989-08-10T00:00:00,4584680.222310777,,2025-12-23T12:41:53.962560,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.41056757619079,,160385,la Salut,True,20003
,,2.208656896009578,Tel.,,C Pere Vergés,Telèfons,8020,61731069,93 278 86 60,BARCELONA,CAPs,,651,,Sant Martí,,433873.8019409037,3,﻿92086018491,,True,10,,,73,45,Centre d'Atenció Primària La Pau,700957,1987-02-04T00:00:00,4586010.263257357,,2024-06-28T14:09:42.349502,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.42293083907828,,165910,la Verneda i la Pau,True,20001
,,2.1946836219941206,Centraleta,,Passeig Marítim de la Barceloneta - Oriol Bohigas,Telèfons,8003,61731068,932483000,Barcelona,Hospitals i clíniques,,651,,Ciutat Vella,,432665.3945483664,25,﻿92086001755,,True,1,,,3,46,Hospital del Mar,197903,1989-08-10T00:00:00,4581636.097679799,,2025-12-23T12:42:03.398619,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.38343360981442,,160039,la Barceloneta,True,20003
,,2.152194463242196,Centraleta,,C Villarroel,Telèfons,8036,61731068,932275400,BARCELONA,Hospitals i clíniques,,651,,Eixample,,429119.38187175704,170,﻿92086003532,,True,2,,,8,47,Hospital Clínic i Provincial,363809,1984-05-30T00:00:00,4582349.613992283,,2025-01-27T12:12:53.787874,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.38955539831457,,160451,l'Antiga Esquerra de l'Eixample,True,20003
,,2.1266906636468885,Centraleta,,C Sabino Arana,Telèfons,8028,61731068,932275600,BARCELONA,Hospitals i clíniques,,651,,Les Corts,,426982.5567344822,1,﻿92086002048,,True,4,,,20,48,Hospital Casa de la Maternitat,285002,1984-05-30T00:00:00,4581917.915749968,,2018-02-22T09:58:00,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.385476133494954,,159931,la Maternitat i Sant Ramon,True,20003
,,2.1761605774773924,Tel.,,Av Quinze,Telèfons,8016,61731069,932438989,BARCELONA,CAPs,,651,,Nou Barris,,431161.9091881149,18,﻿99400254536,99400254520,True,8,,,44,49,Centre d'Atenció Primaria,45701,2010-09-08T00:00:00,4586412.633795086,Centre Integral de Salut Cotxeres,2023-02-23T12:21:37.460124,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.42632706053321,,223522,Vilapicina i la Torre Llobeta,True,20001
,,2.1761605774773924,Tel.,,Av Quinze,Telèfons,8016,61731070,932438989,BARCELONA,Centres urgències (CUAPs),,651,,Nou Barris,,431161.9091881149,18,﻿99400254536,99400254520,True,8,,,44,50,Centre d'Atenció Primaria,45701,2010-09-08T00:00:00,4586412.633795086,Centre Integral de Salut Cotxeres,2023-02-23T12:21:37.460124,65103008000002,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),41.42632706053321,,223522,Vilapicina i la Torre Llobeta,True,20001
,,2.1285380756075116,Tel.,,C Rosales,Telèfons,8017,61731068,932121354,BARCELONA,Hospitals i clíniques,,651,,Sarrià-Sant Gervasi,,427155.1056682553,9,﻿99400187136,,True,5,,,24,51,Clinica del Son Estivill,288601,2007-07-11T12:46:12,4583714.455260656,,2023-02-01T16:52:13.169814,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.4016724490232,,217991,les Tres Torres,True,20001
,203,2.1418763256666042,Tel.,,Avinguda de Vallcarca,Telèfons,8023,61731069,932594422,Barcelona,CAPs,,651,,Gràcia,,428285.58,169,﻿99400110414,,True,6,,,28,52,Centre d'Atenció Primària Vallcarca-Sant Gervasi,158107,2005-05-10T11:57:39,4585270.767,,2025-10-27T13:22:09.742749,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.41579113273485,,213037,Vallcarca i els Penitents,True,20001
,,2.138063025938122,Tel.,,C Ticià,Telèfons,8035,61731068,934172007,BARCELONA,Hospitals i clíniques,,651,,Gràcia,,427968.56239553913,21,﻿92086029434,,True,6,,,28,53,Clínica Geriàtrica Solàrium,336500,1989-02-16T00:00:00,4585441.471595675,,2018-07-18T10:16:02,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,41.41730024131076,,167688,Vallcarca i els Penitents,True,20001
,,2.14126001076402,Centraleta,,C Corral,Telèfons,8014,61731069,93 431 65 70,BARCELONA,CAPs,,651,,Sants-Montjuïc,,428183.5454323506,41,﻿98197131812,,True,3,,,16,54,Centre d'Atenció Primària Bordeta - Magòria,91709,1998-07-16T00:00:00,4580173.101038462,,2024-06-11T09:44:10.899022,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.36986934117719,,200860,la Bordeta,True,20003
,,2.165559158653853,Tel.,,Carrer de Sardenya,Telèfons,8025,61731069,935674380,Barcelona,CAPs,,651,,Horta-Guinardó,,430258.03834851866,466,﻿1015170605,,True,7,,,33,55,Centre d'Atenció Primària Sardenya,76807,2001-01-15T00:00:00,4584549.527771263,,2025-10-27T09:34:06.202178,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,41.40946879799104,,130481,el Baix Guinardó,True,20001
